Serial/Lot Number;Product;Ownership;Integration Source ID Account;Account;Location WM;Location;Warranty Start Date;Status;Región;Modelo 3
V511719;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512156;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512158;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512166;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512168;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512169;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512171;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512176;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512178;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512179;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512182;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512184;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512185;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512188;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512191;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512193;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512198;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512199;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512200;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512202;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512208;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512213;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512215;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512221;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512224;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512234;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512236;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512245;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512249;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512250;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512253;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512260;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512262;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512270;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512274;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512284;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512285;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512326;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512333;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512358;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512366;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512373;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512375;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512385;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512631;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512638;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512640;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512641;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512646;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512647;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
V512710;999-603NL - BG323CV 3rd edition;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-03-23;Installed;Barcelona;323 CV
T58805;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2019-10-03;Installed;Barcelona;DUO
T600131;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2020-03-17;Installed;Barcelona;DUO
T600148;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2020-03-17;Installed;Barcelona;DUO
T603212;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-12-08;Inactive;Barcelona;DUO
T603216;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-12-08;Inactive;Barcelona;DUO
T603220;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-12-08;Inactive;Barcelona;DUO
T603224;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2021-12-08;Inactive;Barcelona;DUO
T603281;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603286;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603288;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603289;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603291;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603292;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603294;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603296;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603297;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603298;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603302;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603303;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603304;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603306;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603307;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603308;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603310;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603311;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603312;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603314;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603318;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603320;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603326;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603331;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603332;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603338;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603340;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603343;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603346;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603348;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603349;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603352;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603358;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-08-24;Inactive;Barcelona;DUO
T603359;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-08-24;Installed;Barcelona;DUO
T603362;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603364;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603366;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603368;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603369;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603370;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603373;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603374;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T603377;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608881;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608882;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608883;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608884;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-08-24;Installed;Barcelona;DUO
T608885;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608886;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608887;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608888;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608889;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608890;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608891;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608892;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608893;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608894;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Inactive;Barcelona;DUO
T608895;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608896;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608897;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608898;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608899;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608900;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608901;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608902;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Inactive;Barcelona;DUO
T608903;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608904;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608905;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608906;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608907;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608908;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608910;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-11-09;Installed;Barcelona;DUO
T608911;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-11-09;Inactive;Barcelona;DUO
T608912;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608913;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Inactive;Barcelona;DUO
T608914;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-11-09;Inactive;Barcelona;DUO
T608915;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608916;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-11-09;Installed;Barcelona;DUO
T608917;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608918;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-09-06;Installed;Barcelona;DUO
T608919;999-903ES - BD BG DUO;BD;150176200-121;HOSPITAL CLINIC DE BARCELONA;150176200-127;HOSPITAL CLINIC DE BARCELONA;2022-11-09;Installed;Barcelona;DUO
